GV$ASM_DISK|X$KFDSK
GV$ASM_DISK|X$KFKID
GV$ASM_DISK_IOSTAT_SPARSE|X$KFNDIOSPRS
GV$ASM_DISK_SPARSE|X$KFDSK_SPARSE
GV$ASM_DISK_SPARSE|X$KFKID
GV$ASM_DISK_SPARSE_STAT|X$KFDSK_SPARSE_STAT
GV$ASM_DISK_SPARSE_STAT|X$KFKID
GV$ASM_ESTIMATE|X$KFGXP
GV$ASM_FILESYSTEM|X$KFVACFS
GV$ASM_FILE|X$KFFIL
GV$ASM_FILEGROUP|X$KFFG
GV$ASM_FILEGROUP_FILE|X$KFFGF
GV$ASM_FILEGROUP_PROPERTY|X$KFFGPT
GV$ASM_OPERATION|X$KFGBRB
GV$ASM_OPERATION|X$KFGMG
GV$ASM_OPERATION|X$KFFSCRUB
GV$ASM_QUOTAGROUP|X$KFQG
GV$ASM_TEMPLATE|X$KFTMTA
GV$ASM_USERGROUP_MEMBER|X$KFZUAGR
GV$ASM_USERGROUP|X$KFZGDR
GV$ASM_USER|X$KFZUDR
GV$ASM_VOLUME_STAT|X$KFVOL
GV$ASM_VOLUME_STAT|X$KFVOLSTAT
GV$ASM_VOLUME|X$KFFIL
GV$ASM_VOLUME|X$KFVOL
GV$AUTO_BMR_STATISTICS|X$KRBABRSTAT
GV$AW_AGGREGATE_OP|X$XSAGOP
GV$AW_ALLOCATE_OP|X$XSAGOP
GV$AW_CALC|X$XSAGGR
GV$AW_LONGOPS|X$XSLONGOPS
GV$AW_OLAP|X$KSUSE
GV$AW_OLAP|X$XSAWSO
GV$AW_SESSION_INFO|X$XSSINFO
GV$BACKUP|X$KCVFHONL
GV$BACKUP_ASYNC_IO|X$KSFQP
GV$BACKUP_CORRUPTION|X$KCCFC
GV$BACKUP_DEVICE|X$KSFQDVNT
GV$BACKUP_DATAFILE|X$KCCBF
GV$BACKUP_NONLOGGED|X$KCCFC
GV$BACKUP_PIECE|X$KCCBP
GV$BACKUP_REDOLOG|X$KCCBL
GV$BACKUP_SET|X$KCCBS
GV$BACKUP_SPFILE|X$KCCBI
GV$BACKUP_SYNC_IO|X$KSFQP
GV$BGPROCESS|X$KSBDD
GV$BGPROCESS|X$KSBDP
GV$BGPROCESS|X$KSBSRVDT
GV$BH|X$BH
GV$BH|X$LE
V$BLOCK_CHANGE_TRACKING|X$KCCDI2
V$BLOCK_CHANGE_TRACKING|X$KCCFN
V$BLOCK_CHANGE_TRACKING|X$KRCFH
GV$BLOCKING_QUIESCE|X$KGSKVFT
GV$BSP|X$KCLCRST
GV$BTS_STAT|X$KTFBNSTAT
GV$BT_SCAN_CACHE|X$KCBDWS
GV$BT_SCAN_CACHE|X$KCBWDS
GV$BT_SCAN_OBJ_TEMPS|X$KCBDWOBJ
GV$BUFFER_POOL|X$KCBWBPD
GV$BUFFER_POOL_STATISTICS|X$KCBWDS
GV$BUFFER_POOL_STATISTICS|X$KCBWBPD
GV$BUFFERED_PUBLISHERS|X$BUFFERED_PUBLISHERS
GV$BUFFERED_QUEUES|X$BUFFERED_QUEUES
GV$BUFFERED_SUBSCRIBERS|X$BUFFERED_SUBSCRIBERS
GV$BUFFERED_SUBSCRIBERS|X$BUFFERED_QUEUES
GV$CACHE|X$BH
GV$CACHE|X$LE
GV$CACHE|OBJ$
GV$CACHE_LOCK|V$CACHE_LOCK
V$CACHE_LOCK|V$CACHE
